,game_id,original_event_id,period_id,time_seconds,team_id,player_id,start_x,end_x,start_y,end_y,type_id,result_id,bodypart_id,action_id,type_name,result_name,bodypart_name,scores,concedes,offensive_value,defensive_value,vaep_value,xT_value
15473,2124873,,2,1332.0,9673,174041.0,72.03,68.03999999999999,0.5439999999999969,0.7479999999999905,21,1,0,934,dribble,success,foot,0.0033164676,0.008709528,0.002332312,-0.005858481,-0.0035261689,0.0
15481,2124873,2210996285,2,1396.0,9673,176643.0,13.545000000000002,13.334999999999994,39.168,31.076000000000008,0,1,1,942,pass,success,head,0.03935422,0.0004251449,0.016408728,-0.00014295458,0.016265774,0.010252681625584712
15482,2124873,,2,1396.5,9673,510446.0,13.334999999999994,14.070000000000007,31.076000000000008,34.544,21,1,0,943,dribble,success,foot,0.039485615,0.0012644466,0.00013139471,-0.00083930173,-0.000707907,-0.010252681625584712
15492,2124873,,2,1494.5,9673,205470.0,29.820000000000007,34.64999999999999,10.404000000000003,10.335999999999999,21,1,0,953,dribble,success,foot,0.008030453,0.00019760361,0.0022402643,-4.7627705e-05,0.0021926367,-0.0014353209133775805
15495,2124873,,2,1499.0,9669,174330.0,32.97,61.425,12.784,22.1,21,1,0,956,dribble,success,foot,0.022951078,0.0028242627,0.00921211,0.0030135969,0.012225707,-0.0018198611448325304
15496,2124873,2210997129,2,1501.0,9669,174330.0,61.425,79.065,22.1,9.315999999999999,0,1,0,957,pass,success,foot,0.0372278,9.831179e-05,0.014276721,0.002725951,0.017002672,0.0037244827757395745
15497,2124873,2210997143,2,1504.0,9669,96379.0,79.065,90.3,9.315999999999999,37.263999999999996,0,1,0,958,pass,success,foot,0.17058796,0.0008758707,0.13336016,-0.0007775589,0.1325826,0.005164323507002234
15501,2124873,,2,1509.5,9669,174330.0,78.225,86.1,47.736000000000004,46.852000000000004,21,1,0,962,dribble,success,foot,0.16537094,0.00010878213,0.08924439,-2.986587e-05,0.08921452,0.003150395679536842
15505,2124873,2210997453,2,1535.0,9669,96511.0,72.345,77.49,62.42399999999999,66.64,0,1,0,966,pass,success,foot,0.05054024,4.387201e-05,0.018031053,9.005991e-06,0.01804006,0.0
15506,2124873,2210997483,2,1536.0,9669,132503.0,77.49,67.2,66.232,65.07600000000001,0,1,0,967,pass,success,foot,0.055083152,7.450449e-05,0.0045429133,-3.063248e-05,0.0045122807,-0.0022258071394227414
15507,2124873,,2,1538.0,9669,96511.0,67.2,61.635000000000005,65.07600000000001,65.62,21,1,0,968,dribble,success,foot,0.03065328,0.00013167672,-0.024429873,-5.7172227e-05,-0.024487045,-0.0012725197246568941
15508,2124873,2210997507,2,1540.0,9669,96511.0,61.635000000000005,36.855000000000004,65.62,36.108000000000004,0,1,0,969,pass,success,foot,0.036675707,0.0012360682,0.006022427,-0.0011043915,0.0049180356,0.004714594311040054
15509,2124873,2210997537,2,1544.0,9669,421766.0,36.855000000000004,16.905,36.108000000000004,31.959999999999997,0,1,0,970,pass,success,foot,0.0025570674,0.010140285,-0.034118637,-0.008904217,-0.043022856,0.017582884791421474
15510,2124873,2210997569,2,1547.0,9669,132185.0,16.905,21.419999999999998,31.959999999999997,25.432,0,1,0,971,pass,success,foot,0.002717066,0.0011713621,0.00015999866,0.008968923,0.009128922,-0.01288754002778247
15511,2124873,2210997581,2,1549.0,9669,421766.0,21.419999999999998,24.255000000000003,25.432,38.284,0,1,0,972,pass,success,foot,0.0102780415,0.0026067842,0.0075609754,-0.0014354221,0.0061255535,-0.004580486731933063
15512,2124873,2210997687,2,1550.0,9669,96521.0,24.255000000000003,37.169999999999995,38.284,11.152,0,1,0,973,pass,success,foot,0.008378235,0.002001138,-0.0018998068,0.0006056463,-0.0012941605,-0.0014480432454512613
15513,2124873,,2,1554.0,9669,107957.0,37.169999999999995,33.285000000000004,11.152,7.412,21,1,0,974,dribble,success,foot,0.018021703,0.002580251,0.009643468,-0.00057911314,0.009064355,0.0
15519,2124873,2210998061,2,1587.0,9669,96383.0,73.08,82.635,18.836,6.800000000000001,0,1,0,980,pass,success,foot,0.017904479,0.00012231786,-0.012238095,0.0009854195,-0.011252675,-0.0022085166088379946
15520,2124873,,2,1591.0,9669,174330.0,82.635,82.005,6.800000000000001,2.788,21,1,0,981,dribble,success,foot,0.011758982,7.314302e-05,-0.006145497,4.9174836e-05,-0.006096322,-0.001977056350597157
15525,2124873,2210998417,2,1625.0,9673,205470.0,59.114999999999995,75.18,7.072000000000003,3.195999999999998,0,1,0,986,pass,success,foot,0.0013493103,0.002095498,0.00048154843,-0.0009904656,-0.0005089172,0.0023965726155798913
15528,2124873,,2,1627.0,9669,114407.0,60.9,65.31,1.7680000000000002,5.848,21,1,0,989,dribble,success,foot,0.005858958,0.0010687852,0.0017509526,-0.000105268206,0.0016456844,0.0008553891838940482
15529,2124873,2210998465,2,1628.0,9669,114407.0,65.31,70.66499999999999,5.848,1.904,0,1,0,990,pass,success,foot,0.0085517345,0.00030090337,0.0026927767,0.00076788187,0.0034606587,0.0012719659765698449
15531,2124873,2210998519,2,1631.0,9673,247816.0,71.925,57.435,7.887999999999998,3.4000000000000057,0,1,0,992,pass,success,foot,0.0041922033,0.0010786662,0.0040184557,0.0038744076,0.007892864,-0.001145051896958336
15532,2124873,,2,1633.5,9673,205470.0,57.435,43.785000000000004,3.4000000000000057,17.951999999999998,21,1,0,993,dribble,success,foot,0.013602858,0.0016947145,0.009410655,-0.00061604835,0.008794607,-0.00016117703794752986
15535,2124873,2210998617,2,1642.0,9669,132185.0,15.75,30.869999999999997,28.288000000000004,60.384,0,1,0,996,pass,success,foot,0.0072517465,0.003753081,0.005370996,-0.001987583,0.003383413,-0.04760957219903727
15538,2124873,2210998709,2,1654.0,9669,96521.0,49.980000000000004,63.945,36.312000000000005,24.208000000000002,0,1,0,999,pass,success,foot,0.06553613,0.00065917976,0.05194248,-0.0002081437,0.051734336,0.0007367996926294666
15541,2124873,,2,1661.0,9673,420580.0,79.485,73.08,32.775999999999996,38.147999999999996,21,1,0,1002,dribble,success,foot,0.0012407765,0.004966511,0.00017623475,0.009460343,0.009636578,-0.024921858638054885
15542,2124873,2210998771,2,1662.0,9673,420580.0,73.08,67.51499999999999,38.147999999999996,57.46,0,1,0,1003,pass,success,foot,0.0025731225,0.006600065,0.001332346,-0.0016335542,-0.00030120823,-0.0053699368203537845
15543,2124873,2210998775,2,1663.0,9673,226406.0,67.51499999999999,49.03500000000001,57.46,50.796,0,1,0,1004,pass,success,foot,0.0067409244,0.0039892914,0.0041678017,0.0026107738,0.0067785755,-0.0019284821027707906
15544,2124873,2210998779,2,1664.0,9673,176643.0,49.03500000000001,64.785,50.796,62.356,0,1,0,1005,pass,success,foot,0.00092169526,0.0063344063,-0.0058192294,-0.002345115,-0.008164344,-0.0005221702061712361
15545,2124873,,2,1665.5,9673,226406.0,64.785,68.25,62.356,65.484,21,1,0,1006,dribble,success,foot,0.0013245252,0.0037566165,0.00040282996,0.0025777898,0.0029806197,0.0012725197246568941
15546,2124873,2210998801,2,1667.0,9673,226406.0,68.25,79.17,65.484,60.112,0,1,0,1007,pass,success,foot,0.0032211645,0.012353803,0.0018966392,-0.008597187,-0.0067005474,0.004295051280474049
15547,2124873,,2,1668.5,9673,216043.0,79.17,76.86,60.112,63.24,21,1,0,1008,dribble,success,foot,0.0017960089,0.0044719386,-0.0014251556,0.007881865,0.0064567095,-0.0020692441410513074
15549,2124873,2210998837,2,1673.0,9669,171708.0,27.825000000000003,32.97,50.184,51.544,0,1,0,1010,pass,success,foot,0.036349244,0.0019716395,0.03401419,-0.0006865219,0.03332767,-0.0017490122886497815
15550,2124873,2210998845,2,1673.0,9669,132503.0,34.230000000000004,42.63,52.156,47.327999999999996,0,1,0,1011,pass,success,foot,0.03943365,0.001536689,0.0030844063,0.00043495046,0.0035193567,-0.0010594826052735826
15551,2124873,2210998871,2,1674.0,9669,114407.0,42.63,57.01499999999999,47.327999999999996,62.152,0,1,0,1012,pass,success,foot,0.029111633,0.0004318706,-0.010322018,0.0011048184,-0.009217199,-0.0008170273854165872
15554,2124873,,2,1813.5,9673,226406.0,76.02,62.160000000000004,62.22,60.588,21,1,0,1015,dribble,success,foot,0.0066726,0.007446836,0.0060856985,0.004407491,0.010493189,-0.003618968907418185
15557,2124873,2211000447,2,1820.0,9673,226406.0,44.1,36.64500000000001,47.328,41.548,0,1,1,1018,pass,success,head,0.0054910732,0.0007763019,-0.0005274145,0.0029164127,0.0023889982,0.001500075173057937
15562,2124873,,2,1834.0,9669,132185.0,5.04,7.245000000000001,20.06,22.168,21,1,0,1023,dribble,success,foot,0.0029530271,0.010622701,0.0006002486,-0.0027754484,-0.0021751998,-0.0009675728702150891
15563,2124873,2211000777,2,1837.0,9669,132185.0,7.245000000000001,38.745,22.168,4.352,0,1,0,1024,pass,success,foot,0.0017883248,0.0011055603,-0.0011647023,0.009517141,0.008352438,-0.006996688360892421
15564,2124873,,2,1840.0,9669,114407.0,38.745,41.894999999999996,4.352,4.488,21,1,0,1025,dribble,success,foot,0.0062558153,0.0014195464,0.0044674906,-0.0003139861,0.0041535045,-0.0010503092181520608
15568,2124873,2211001245,2,1872.0,9669,421766.0,32.655,37.589999999999996,23.732,28.628000000000004,0,1,1,1029,pass,success,head,0.0047255247,0.0028139076,0.0044243196,0.0041690627,0.008593382,-0.003295188164695366
15569,2124873,2211001295,2,1875.0,9669,96521.0,37.589999999999996,43.155,28.628000000000004,32.368,0,1,0,1030,pass,success,foot,0.0072317813,0.002215422,0.0025062566,0.0005984856,0.0031047422,-0.004646051893731585
15570,2124873,,2,1877.0,9669,224753.0,43.155,63.105,32.368,30.123999999999995,21,1,0,1031,dribble,success,foot,0.031864863,0.00073048385,0.024633082,0.0014849382,0.02611802,0.0014866954921473625
15571,2124873,2211001441,2,1879.0,9669,224753.0,63.105,93.66,30.123999999999995,64.396,0,1,0,1032,pass,success,foot,0.12258329,0.00031415332,0.09071843,0.00041633053,0.091134764,0.0003005183883982177
15572,2124873,2211001471,2,1886.0,9669,96383.0,92.925,76.44,65.07600000000001,61.2,0,1,0,1033,pass,success,foot,0.17375235,6.732817e-05,0.05116906,0.00024682516,0.051415887,0.0006388046650909699
15573,2124873,2211001493,2,1887.0,9669,132503.0,76.44,79.485,61.2,46.852000000000004,0,1,0,1034,pass,success,foot,0.09721819,5.6719375e-05,-0.07653416,1.0608794e-05,-0.07652355,0.012816435311525378
15575,2124873,,2,1889.5,9673,420580.0,81.69,84.315,48.28,51.952,21,1,0,1036,dribble,success,foot,0.0047681867,0.012590561,0.0006784545,0.0037209112,0.0043993657,-0.009098314480822267
15576,2124873,2211001557,2,1890.0,9673,420580.0,84.315,75.81,51.952,55.352,0,1,0,1037,pass,success,foot,0.0033762641,0.004443357,-0.0013919226,0.008147204,0.0067552817,-0.0026238090741790513
15577,2124873,,2,1891.0,9673,205470.0,75.81,76.23,55.352,48.959999999999994,21,1,0,1038,dribble,success,foot,0.0034352639,0.010158791,5.899975e-05,-0.0057154344,-0.0056564347,0.0002986266574933217
15578,2124873,2211001597,2,1892.0,9673,205470.0,76.23,66.78,48.959999999999994,41.14,0,1,0,1039,pass,success,foot,0.0019936915,0.009279163,-0.0014415723,0.0008796286,-0.00056194374,-0.0031168251255888927
15579,2124873,,2,1892.5,9673,226406.0,66.78,60.480000000000004,41.14,28.900000000000006,21,1,0,1040,dribble,success,foot,0.002427922,0.004782577,0.00043423055,0.0044965856,0.004930816,0.0007845636580823242
15582,2124873,2211001743,2,1899.0,9673,226406.0,40.845,23.730000000000004,38.760000000000005,18.427999999999997,0,1,0,1043,pass,success,foot,0.008437556,0.00046255573,0.006536334,0.008232752,0.014769086,0.008259081070349917
15583,2124873,,2,1901.5,9673,174041.0,23.730000000000004,10.709999999999994,18.427999999999997,22.848,21,1,0,1044,dribble,success,foot,0.09925408,0.0006214648,0.09081652,-0.00015890907,0.090657614,0.03733049396324107
15586,2124873,,2,1906.0,9673,174041.0,10.289999999999992,12.915000000000006,25.296,26.86,21,1,0,1047,dribble,success,foot,0.0879904,0.00023401486,-0.03486313,-2.5494926e-05,-0.034888625,0.0
15590,2124873,2211001975,2,1914.0,9673,247816.0,32.33999999999999,33.705,18.36,33.116,0,1,0,1051,pass,success,foot,0.031966727,0.00065221894,0.010459369,0.005738021,0.01619739,0.0011583369615884315
15591,2124873,2211002041,2,1917.0,9673,205470.0,33.705,19.739999999999995,33.388,49.028000000000006,0,1,0,1052,pass,success,foot,0.04875506,0.000113012386,0.016788334,0.00053920655,0.01732754,0.0046027939487043295
15592,2124873,,2,1919.0,9673,249077.0,19.739999999999995,20.265,49.028000000000006,53.516,21,1,0,1053,dribble,success,foot,0.09117614,0.00023349356,0.042421076,-0.00012048117,0.042300597,0.001535670866092076
15593,2124873,2211002083,2,1921.0,9673,249077.0,20.265,28.560000000000002,53.516,50.184,0,1,0,1054,pass,success,foot,0.14688134,0.00016989865,0.055705205,6.359491e-05,0.0557688,-0.008282737790407039
15594,2124873,2211002129,2,1923.0,9673,230122.0,26.459999999999994,11.445000000000007,51.068,46.308,0,1,0,1055,pass,success,foot,0.20409496,0.0003481954,0.05721362,-0.00017829676,0.057035323,0.01558201375715212
15596,2124873,2211002255,2,1926.0,9669,171708.0,6.72,6.51,47.056000000000004,51.204,0,1,0,1057,pass,success,foot,0.0054810233,0.022371646,0.005128834,0.13883542,0.14396425,-0.0077847322228619675
15599,2124873,2211003835,2,2031.0,9669,174330.0,52.605,38.115,33.592,30.736,0,1,0,1060,pass,success,foot,0.009519131,0.0014921601,0.009519131,-0.0014921601,0.008026971,0.00415731760073151
15601,2124873,,2,2034.5,9669,96521.0,38.22,49.14,31.823999999999998,23.392,21,1,0,1062,dribble,success,foot,0.018834028,0.00062151306,0.013088219,0.002240523,0.015328742,-0.005048020237527312
15603,2124873,2211004031,2,2042.0,9673,174041.0,65.83500000000001,58.695,6.6640000000000015,1.7000000000000028,0,1,0,1064,pass,success,foot,0.0024180135,0.0024580003,0.00031918264,0.013185229,0.013504412,-0.001145051896958336
15605,2124873,,2,2048.5,9673,421803.0,80.535,102.165,8.159999999999997,2.9920000000000044,21,1,0,1066,dribble,success,foot,0.002014463,0.007174749,0.0005341708,0.010986216,0.011520388,-0.007114985338536173
15609,2124873,2211004689,2,2083.0,9673,226406.0,76.65,82.635,14.076000000000008,16.32,0,1,1,1070,pass,success,head,0.0028343957,0.048900697,0.0018782576,-0.0040469803,-0.0021687227,0.003603754336161195
15610,2124873,2211004721,2,2085.0,9673,247816.0,82.635,73.71000000000001,16.32,8.907999999999994,0,1,0,1071,pass,success,foot,0.003330826,0.012682134,0.0004964303,0.03621856,0.036714993,-0.005103175047761288
15611,2124873,2211004799,2,2086.0,9673,226406.0,73.71000000000001,61.53,8.907999999999994,25.228,0,1,0,1072,pass,success,foot,0.0032059727,0.004478072,-0.00012485334,0.0082040625,0.008079209,-0.0009583977346552955
15612,2124873,,2,2088.5,9673,205470.0,61.53,45.255,25.228,24.956000000000003,21,1,0,1073,dribble,success,foot,0.0033876863,0.008042605,0.0001817136,-0.0035645328,-0.0033828192,-0.0005035129264182887
15613,2124873,2211004857,2,2091.0,9673,205470.0,45.255,29.924999999999997,24.956000000000003,49.843999999999994,0,1,0,1074,pass,success,foot,0.020465959,0.00034322718,0.017078273,0.0076993774,0.02477765,0.00204123995410617
